Time,Y,Y_type,CL,Drug,ConcInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,91.846627,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,92.454817,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,92.4705983333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.863033333333348,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.97646999999999,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15.12431,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,22.4935633333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28.0970266666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,33.1664566666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,38.3233433333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,42.7508066666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,46.6475633333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,49.8814533333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,52.21872,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,54.0779366666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,56.1727733333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,58.4558866666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,59.9380333333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61.0996633333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,61.4899266666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,63.5123466666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,66.4092166666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,68.2611733333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,70.5476366666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,70.5407966666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,70.51972,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,70.8395566666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,69.4595266666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,70.4649033333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,70.8015496666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,69.946056,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,68.9273693333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,68.0661373333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,64.8725823333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,61.113545,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,56.0886416666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,48.9548183333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,41.805799,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,35.6788376666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,27.808712,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,19.8136523333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,10.4097173333333,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.15065966666667,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.07610666666666,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.26120333333334,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15.6451266666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,22.4485166666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27.5489333333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,32.1440033333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,35.8709666666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,39.2289333333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,42.6255766666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,45.21863,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,47.2586366666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49.9199466666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51.7692,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,52.8188333333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,54.8929766666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,53.7440166666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,53.76377,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,50.0254266666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,50.0356033333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,49.6859833333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,47.46407,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,44.4524866666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,42.09902,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,39.6962533333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,34.5584966666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,28.9678433333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,24.7347033333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,18.8878133333333,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,10.5034566666667,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2.93128,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3.32711666666667,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8.23819333333334,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,10.6923133333333,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,13.18616,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,14.1666566666667,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,15.52086,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,16.7703233333333,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,16.26496,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,15.5171633333333,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,15.2067666666667,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,13.4938166666667,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,11.7382733333333,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,9.16891333333335,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,5.24239333333332,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.78645999999999,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1.04063000000001,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0963499999999868,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.67628666666667,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5.25273333333332,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,6.78911333333333,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,8.19423333333333,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,7.57713333333334,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,5.96201333333333,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3.5969,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
